pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
381917979,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/even.xml,5157769,AProVE,20177,standard,302124,complete,2.714661593,1.2391910553,1.58601216E8,NO,1530
381917982,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/ex3.xml,5157770,AProVE,20177,standard,302124,complete,246.258163476,133.738341808,5.22143744E9,MAYBE,128230
381917985,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/patterns1.xml,5157771,AProVE,20177,standard,302124,complete,365.143947504,237.657541037,5.495156736E9,MAYBE,397459
381917988,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/gfb.xml,5157772,AProVE,20177,standard,302124,complete,273.958674477,149.121917009,5.222354944E9,MAYBE,131351
381917991,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/ex5.xml,5157773,AProVE,20177,standard,302124,complete,3.257204992,1.46683216095,2.08420864E8,YES,7164
381917994,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/ex6.xml,5157774,AProVE,20177,standard,302124,complete,45.969074237,14.0293269157,4.390363136E9,YES,24217
381917997,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/ex1.xml,5157775,AProVE,20177,standard,302124,complete,4.120172621,1.59122991562,3.13397248E8,YES,12889
381918000,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/afbg.xml,5157776,AProVE,20177,standard,302124,complete,493.32321591,237.135569096,1.2338262016E10,MAYBE,10026080
381918003,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/non-lin1.xml,5157777,AProVE,20177,standard,302124,complete,3.679666643,1.5809841156,2.38637056E8,YES,14753
381918006,S-TRS Outermost-2018-07-14 10:59:16.97997 UTC/TRS_Outermost/Mixed_outermost/odd.xml,5157778,AProVE,20177,standard,302124,complete,266.570789264,148.953833103,5.21914368E9,YES,184928
