pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
381925529,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/zerolist.xml,5160609,tct 2018-07-13,20651,tct_rc_cert,304378,complete,20.226992767,6.79114699364,2.84336128E8,MAYBE,-,-,-
381925555,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/log.xml,5160610,tct 2018-07-13,20651,tct_rc_cert,304378,complete,38.26211282,15.4851601124,5.14486272E8,MAYBE,-,-,-
381925580,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/maxsort.xml,5160611,tct 2018-07-13,20651,tct_rc_cert,304378,complete,866.046340451,296.389884949,1.96327424E9,MAYBE,-,-,-
381925605,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/qsortlast.xml,5160612,tct 2018-07-13,20651,tct_rc_cert,304378,complete,926.540134497,296.256004095,3.8752768E10,MAYBE,-,-,-
381925630,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/qsort.xml,5160613,tct 2018-07-13,20651,tct_rc_cert,304378,complete,654.659839453,296.138416052,4.99146752E8,MAYBE,-,-,-
381925655,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/qsortmiddle.xml,5160614,tct 2018-07-13,20651,tct_rc_cert,304378,run script error,0.0,0.0,0.0,--,-,-,-
381925678,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/minsort.xml,5160615,tct 2018-07-13,20651,tct_rc_cert,304378,complete,868.114361599,297.152348995,2.045558784E9,MAYBE,-,-,-
381925701,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/gcd2.xml,5160616,tct 2018-07-13,20651,tct_rc_cert,304378,complete,47.423008226,17.562885046,3.85990656E8,MAYBE,-,-,-
381925724,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/maxsortcondition.xml,5160617,tct 2018-07-13,20651,tct_rc_cert,304378,complete,42.757649674,19.2722990513,5.5105536E8,MAYBE,-,-,-
381925747,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/div.xml,5160618,tct 2018-07-13,20651,tct_rc_cert,304378,complete,40.357173231,14.3943269253,3.5346432E8,MAYBE,-,-,-
381925770,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/mod.xml,5160619,tct 2018-07-13,20651,tct_rc_cert,304378,complete,44.3347058,16.6200399399,3.86060288E8,MAYBE,-,-,-
381925792,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/divhard.xml,5160620,tct 2018-07-13,20651,tct_rc_cert,304378,complete,41.643766031,14.3996500969,3.85605632E8,MAYBE,-,-,-
381925814,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/gcd.xml,5160621,tct 2018-07-13,20651,tct_rc_cert,304378,complete,37.17337621,14.3152420521,3.49708288E8,MAYBE,-,-,-
381925834,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_09_Inductive/gcdhard.xml,5160622,tct 2018-07-13,20651,tct_rc_cert,304378,complete,42.332170304,18.2498161793,1.262751744E9,MAYBE,-,-,-
381925530,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/log.xml,5160428,tct 2018-07-13,20651,tct_rc_cert,304378,complete,675.043262598,296.055193901,2.7472945152E10,MAYBE,-,-,-
381925556,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/round_nonterm.xml,5160429,tct 2018-07-13,20651,tct_rc_cert,304378,run script error,0.0,0.0,0.0,--,-,-,-
381925581,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/parting05_maxsort.xml,5160430,tct 2018-07-13,20651,tct_rc_cert,304378,complete,868.380831381,297.99100399,2.052005888E9,MAYBE,-,-,-
381925606,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/parting03_minsort.xml,5160431,tct 2018-07-13,20651,tct_rc_cert,304378,timeout (wallclock),756.59757094,296.089324951,2.6551181312E10,MAYBE,-,-,-
381925631,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/parting04_maxsort_h.xml,5160432,tct 2018-07-13,20651,tct_rc_cert,304378,complete,692.566388483,296.072270155,1.5088922624E10,MAYBE,-,-,-
381925656,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/thiemann40_modified.xml,5160433,tct 2018-07-13,20651,tct_rc_cert,304378,run script error,0.0,0.0,0.0,--,-,-,-
381925679,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/parting01_reverse.xml,5160434,tct 2018-07-13,20651,tct_rc_cert,304378,complete,866.895254992,296.400806904,2.0471808E9,MAYBE,-,-,-
381925702,S-Runtime Complexity   Full Rewriting certified-2018-07-14 11:07:54.276727 UTC/Runtime_Complexity_Full_Rewriting/AProVE_08/round.xml,5160435,tct 2018-07-13,20651,tct_rc_cert,304378,complete,1.322108767,0.0389358997345,3.6958208E7,MAYBE,-,-,-
