pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
381725921,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.49.xml,5160736,AProVE,20177,certified,302125,complete,3.948006088,1.76844787598,3.03988736E8,YES,CERTIFIED,0.0,8804
381725955,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.49.xml,5160736,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,2.888688074,1.0079061985,3.41835776E8,YES,CERTIFIED,0.0,21334
381725989,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.19.xml,5160737,AProVE,20177,certified,302125,complete,4.654800084,2.01514983177,3.26905856E8,YES,CERTIFIED,0.0,13467
381726023,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.19.xml,5160737,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,5.289253695,1.79754590988,4.64662528E8,YES,CERTIFIED,0.0,16669
381726057,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.56.xml,5160738,AProVE,20177,certified,302125,complete,4.04192946,1.74981188774,3.11078912E8,YES,CERTIFIED,0.0,9774
381726091,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.56.xml,5160738,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,4.533334984,1.42093491554,3.69246208E8,YES,CERTIFIED,0.0,40286
381726125,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.18.xml,5160739,AProVE,20177,certified,302125,complete,4.336443675,1.94512200356,2.58531328E8,YES,CERTIFIED,0.0,11896
381726159,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.18.xml,5160739,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,4.050167285,1.37933015823,4.17181696E8,YES,CERTIFIED,0.0,15045
381726193,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.6.xml,5160740,AProVE,20177,certified,302125,complete,4.767502074,2.04759287834,2.71802368E8,YES,CERTIFIED,0.0,16782
381726227,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.6.xml,5160740,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,4.489646448,1.50848197937,4.18451456E8,YES,CERTIFIED,0.0,19940
381726261,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.35.xml,5160741,AProVE,20177,certified,302125,complete,7.162618353,2.57148814201,7.70568192E8,YES,CERTIFIED,0.0,4977
381726294,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.35.xml,5160741,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,0.569848106,0.397607088089,9.6903168E7,YES,CERTIFIED,0.0,7572
381726327,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.53.xml,5160742,AProVE,20177,certified,302125,complete,4.266555235,1.92595911026,3.4777088E8,YES,CERTIFIED,0.0,26816
381726360,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.53.xml,5160742,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,12.021421214,3.67848014832,4.82004992E8,YES,CERTIFIED,0.0,32551
381726393,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.55.xml,5160743,AProVE,20177,certified,302125,complete,5.284693756,2.10021209717,4.01956864E8,YES,CERTIFIED,0.0,40663
381726426,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.55.xml,5160743,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,10.923040893,3.18860793114,5.2979712E8,YES,CERTIFIED,0.0,33356
381726459,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.52.xml,5160744,AProVE,20177,certified,302125,complete,3.783404869,1.75819993019,2.36847104E8,YES,CERTIFIED,0.0,3677
381726492,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.52.xml,5160744,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,1.514672854,0.65348482132,1.68718336E8,YES,CERTIFIED,0.0,8569
381726525,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.47.xml,5160745,AProVE,20177,certified,302125,complete,3.44761251,1.63572907448,2.81767936E8,YES,CERTIFIED,0.0,6439
381726558,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.47.xml,5160745,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,1.203384404,0.563304185867,2.13352448E8,YES,CERTIFIED,0.0,14880
381726591,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.10.xml,5160746,AProVE,20177,certified,302125,complete,6.404102769,2.41331291199,4.55274496E8,YES,CERTIFIED,0.0,53624
381726623,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.10.xml,5160746,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,15.601530314,4.49315595627,8.20805632E8,YES,CERTIFIED,0.0,43995
381726655,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.4.xml,5160747,AProVE,20177,certified,302125,complete,4.189586267,1.80066108704,3.06393088E8,YES,CERTIFIED,0.0,15187
381726687,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.4.xml,5160747,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,4.124029178,1.38280916214,3.39972096E8,YES,CERTIFIED,0.0,15122
381726719,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.6b.xml,5160748,AProVE,20177,certified,302125,complete,4.894759089,2.07568001747,3.4531328E8,YES,CERTIFIED,0.0,23702
381726750,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.6b.xml,5160748,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,7.227343125,2.1883790493,4.77126656E8,YES,CERTIFIED,0.0,31137
381726781,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.22.xml,5160749,AProVE,20177,certified,302125,complete,4.146607991,1.84293985367,3.03550464E8,YES,CERTIFIED,0.0,22814
381726811,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.22.xml,5160749,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,3.682405722,1.29789614677,4.18209792E8,YES,CERTIFIED,0.0,17767
381726841,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.57.xml,5160750,AProVE,20177,certified,302125,run script error,0.0,0.0,0.0,--,-,-,-
381726868,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.57.xml,5160750,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,12.474140712,3.50908589363,5.48491264E8,YES,CERTIFIED,0.0,29429
381726895,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.53b.xml,5160751,AProVE,20177,certified,302125,complete,3.637785323,1.74377703667,2.36703744E8,YES,CERTIFIED,0.0,3594
381726922,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.53b.xml,5160751,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,1.543641802,0.675153970718,1.85769984E8,YES,CERTIFIED,0.0,8817
381726949,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.53a.xml,5160752,AProVE,20177,certified,302125,complete,3.393502928,1.61788487434,1.86097664E8,YES,CERTIFIED,0.0,4026
381726974,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.53a.xml,5160752,ttt2-1.17+nonreach,20343,ttt2-1.17+nonreach-cert,303182,complete,1.032399237,0.526387929916,1.32206592E8,YES,CERTIFIED,0.0,22402
381726999,S-TRS Standard certified-2018-07-12 01:09:38.862711 UTC/TRS_Standard/AG01/#3.12.xml,5160753,AProVE,20177,certified,302125,complete,4.0925502,1.77604198456,2.98389504E8,YES,CERTIFIED,0.0,8958
