pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,output-size
381919607,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/et2-true-c.pl,5154577,AProVE,20177,standard,302124,complete,4.506506314,1.86022686958,3.50588928E8,YES,40888
381919629,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-b-09-assume-c.pl,5154578,AProVE,20177,standard,302124,complete,5.043336081,2.01225185394,5.164032E8,YES,68647
381919651,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-b-03-assume-c.pl,5154579,AProVE,20177,standard,302124,complete,7.036958769,2.65630698204,4.49482752E8,YES,45102
381919673,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-c-03-c.pl,5154580,AProVE,20177,standard,302124,complete,5.760247179,2.25159478188,4.19016704E8,YES,127604
381919695,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-c-02-c.pl,5154581,AProVE,20177,standard,302124,complete,9.721876385,3.42845702171,7.6740608E8,YES,448182
381919717,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-addition01-true-unreach-call-true-termination-modified-c.pl,5154582,AProVE,20177,standard,302124,complete,4.965236153,2.09534192085,3.29719808E8,YES,60248
381919739,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-java-sequence-c.pl,5154583,AProVE,20177,standard,302124,run script error,0.0,0.0,0.0,--,-
381919761,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/et1-true-c.pl,5154584,AProVE,20177,standard,302124,complete,4.121200976,1.75145101547,2.88903168E8,YES,25479
381919783,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-twisted-c.pl,5154585,AProVE,20177,standard,302124,complete,6.2029244,2.31082510948,9.12666624E8,YES,176032
381919804,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-b-16-c.pl,5154586,AProVE,20177,standard,302124,complete,5.336285689,2.12333011627,3.97430784E8,YES,124155
381919825,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-rec-hanoi02-true-unreach-call-true-termination-modified.pl,5154587,AProVE,20177,standard,302124,complete,8.539729872,2.99244999886,1.008984064E9,MAYBE,219069
381919844,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-b-14-c.pl,5154588,AProVE,20177,standard,302124,complete,5.316483158,2.07617497444,5.19376896E8,YES,118832
381919863,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-java-log-built-in-c.pl,5154589,AProVE,20177,standard,302124,timeout (wallclock),1368.2486098,301.019829035,1.5847964672E10,MAYBE,242
381919882,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-ex3b-c.pl,5154590,AProVE,20177,standard,302124,complete,3.992310736,1.90147209167,2.58514944E8,YES,14711
381919901,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/rec-counter1-c.pl,5154591,AProVE,20177,standard,302124,complete,4.853043238,2.03855895996,2.95727104E8,YES,29426
381919918,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-java-break-c.pl,5154592,AProVE,20177,standard,302124,complete,7.577770077,2.72570800781,6.9586944E8,YES,131337
381919934,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-a-06-c.pl,5154593,AProVE,20177,standard,302124,complete,7.905054071,2.79626297951,4.7900672E8,YES,184796
381919950,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-b-07-c.pl,5154594,AProVE,20177,standard,302124,complete,5.091630589,1.97999095917,4.43211776E8,YES,106468
381919966,S-Logic Programming-2018-07-14 11:02:29.694177 UTC/Prolog/AProVE_numeric/svcomp-easy-sum-c.pl,5154595,AProVE,20177,standard,302124,complete,8.123964342,2.88837099075,4.55835648E8,YES,115276
