pair id,benchmark,benchmark id,solver,solver id,configuration,configuration id,status,cpu time,wallclock time,memory usage,result,certification-result,certification-time,output-size
381732833,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nokinds-noand.xml,5164386,AProVE,20177,certified,302125,complete,16.335185462,12.6917929649,2.496274432E9,MAYBE,-,-,-
381732837,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nokinds-noand.xml,5164386,NaTT,12933,Certified_AC,228409,complete,0.466493193,0.443855047226,1.6617472E7,MAYBE,-,-,-
381732841,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nosorts-noand.xml,5164387,AProVE,20177,certified,302125,complete,10.561693303,5.41212296486,2.118111232E9,MAYBE,-,-,-
381732845,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nosorts-noand.xml,5164387,NaTT,12933,Certified_AC,228409,complete,0.1000315,0.0886478424072,9994240.0,MAYBE,-,-,-
381732849,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC44.xml,5164388,AProVE,20177,certified,302125,complete,4.705368729,2.14940404892,3.05262592E8,YES,CERTIFIED,0.0,27373
381732853,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC44.xml,5164388,NaTT,12933,Certified_AC,228409,complete,0.056946656,0.0524208545685,7774208.0,YES,CERTIFIED,0.0,59340
381732857,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nokinds.xml,5164389,AProVE,20177,certified,302125,complete,16.038183395,7.83424496651,2.10696192E9,MAYBE,-,-,-
381732861,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nokinds.xml,5164389,NaTT,12933,Certified_AC,228409,complete,0.226990949,0.20692896843,1.6596992E7,MAYBE,-,-,-
381732865,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC43.xml,5164390,AProVE,20177,certified,302125,complete,4.544132562,2.19527792931,2.57982464E8,YES,CERTIFIED,0.0,24416
381732868,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC43.xml,5164390,NaTT,12933,Certified_AC,228409,complete,0.048716175,0.0438959598541,6975488.0,YES,CERTIFIED,0.0,51003
381732871,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC45.xml,5164391,AProVE,20177,certified,302125,complete,4.888865588,2.18654704094,2.69111296E8,YES,CERTIFIED,0.0,21220
381732874,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC45.xml,5164391,NaTT,12933,Certified_AC,228409,complete,0.04708339,0.0431230068207,6426624.0,YES,CERTIFIED,0.0,51194
381732877,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC42.xml,5164392,AProVE,20177,certified,302125,complete,4.413646154,1.91285085678,2.5028608E8,YES,CERTIFIED,0.0,25914
381732880,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/AC42.xml,5164392,NaTT,12933,Certified_AC,228409,complete,0.046798167,0.0420808792114,7290880.0,YES,CERTIFIED,0.0,55758
381732883,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/maude2.xml,5164393,AProVE,20177,certified,302125,complete,6.855370661,2.81912612915,3.55762176E8,MAYBE,-,-,-
381732886,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/maude2.xml,5164393,NaTT,12933,Certified_AC,228409,complete,0.196639184,0.188411951065,9428992.0,MAYBE,-,-,-
381732889,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nosorts.xml,5164394,AProVE,20177,certified,302125,complete,10.344970127,6.34336304665,2.088636416E9,MAYBE,-,-,-
381732892,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_nosorts.xml,5164394,NaTT,12933,Certified_AC,228409,complete,0.089434822,0.0804350376129,1.099776E7,MAYBE,-,-,-
381732895,S-TRS Equational certified-2018-07-12 01:13:48.106356 UTC/TRS_Equational/Mixed_C/PEANO-NAT_complete.xml,5164395,AProVE,20177,certified,302125,complete,186.098755127,162.53512907,6.43729408E9,MAYBE,-,-,-
