TRS_Standard/CiME_04/list-sum-prod-assoc.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,7.13,2.25,CERTIFIED,0.1,
TRS_Standard/CiME_04/list-sum-prod-bin.xml,AProVE,certified,302125,complete,YES,4.10,1.89,CERTIFIED,0.1,
TRS_Standard/CiME_04/list-sum-prod-bin.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,10.53,3.05,CERTIFIED,0.1,
TRS_Standard/CiME_04/big.xml,AProVE,certified,302125,complete,YES,5.73,2.47,CERTIFIED,0.3,
TRS_Standard/CiME_04/big.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,29.51,9.01,CERTIFIED,0.3,
TRS_Standard/CiME_04/list-sum-prod-bin-assoc-distr-app.xml,AProVE,certified,302125,complete,YES,4.42,1.99,CERTIFIED,0.1,
TRS_Standard/CiME_04/list-sum-prod-bin-assoc-distr-app.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,15.62,4.57,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/12.xml,AProVE,certified,302125,complete,YES,5.88,2.51,CERTIFIED,0.3,
TRS_Standard/Beerendonk_07/12.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,21.03,7.33,
TRS_Standard/Beerendonk_07/10.xml,AProVE,certified,302125,complete,YES,5.43,2.40,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/10.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,7.59,2.26,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/14.xml,AProVE,certified,302125,complete,YES,5.82,2.48,CERTIFIED,0.3,
TRS_Standard/Beerendonk_07/14.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,14.71,7.34,
TRS_Standard/Beerendonk_07/13.xml,AProVE,certified,302125,complete,YES,6.19,2.63,CERTIFIED,0.2,
TRS_Standard/Beerendonk_07/13.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,26.16,7.36,
TRS_Standard/Beerendonk_07/3.xml,AProVE,certified,302125,complete,YES,4.57,2.03,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/3.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,15.49,7.33,
TRS_Standard/Beerendonk_07/20.xml,AProVE,certified,302125,complete,YES,4.54,2.15,CERTIFIED,0.2,
TRS_Standard/Beerendonk_07/20.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,86.11,13.05,
TRS_Standard/Beerendonk_07/7.xml,AProVE,certified,302125,complete,YES,4.27,1.97,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/7.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,3.17,1.11,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/1.xml,AProVE,certified,302125,complete,YES,4.18,1.92,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/1.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,2.90,1.05,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/17.xml,AProVE,certified,302125,complete,YES,24.79,13.24,CERTIFIED,0.3,
TRS_Standard/Beerendonk_07/17.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,367.90,299.35,
TRS_Standard/Beerendonk_07/23.xml,AProVE,certified,302125,complete,YES,5.51,2.31,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/23.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,4.63,1.46,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/19.xml,AProVE,certified,302125,complete,YES,32.11,14.36,CERTIFIED,0.8,
TRS_Standard/Beerendonk_07/19.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,377.28,299.35,
TRS_Standard/Beerendonk_07/16.xml,AProVE,certified,302125,complete,YES,22.47,12.45,CERTIFIED,0.2,
TRS_Standard/Beerendonk_07/16.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,61.29,18.77,
TRS_Standard/Beerendonk_07/5.xml,AProVE,certified,302125,complete,YES,4.83,2.11,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/5.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,5.37,1.66,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/11.xml,AProVE,certified,302125,complete,YES,6.72,2.78,CERTIFIED,0.3,
TRS_Standard/Beerendonk_07/11.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,22.50,7.34,
TRS_Standard/Beerendonk_07/2.xml,AProVE,certified,302125,complete,YES,4.09,1.98,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/2.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,3.05,1.08,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/8.xml,AProVE,certified,302125,complete,YES,4.19,2.33,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/8.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,4.55,1.46,CERTIFIED,0.1,
TRS_Standard/Beerendonk_07/18.xml,AProVE,certified,302125,complete,YES,4.88,2.16,CERTIFIED,0.4,
TRS_Standard/Beerendonk_07/18.xml,ttt2-1.19,ttt2_cert,325889,complete,MAYBE,372.45,299.34,
TRS_Standard/Beerendonk_07/6.xml,AProVE,certified,302125,complete,YES,4.21,2.72,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/6.xml,ttt2-1.19,ttt2_cert,325889,complete,YES,2.55,0.95,CERTIFIED,0.0,
TRS_Standard/Beerendonk_07/21.xml,AProVE,certified,302125,complete,MAYBE,619.20,291.60,
